item_id,order_id,product_name,category,quantity,unit_price
2539,832,Stats Book,Books,3,97.07
2540,832,Action Figure,Toys,4,726.51
2541,832,Lipstick,Beauty,3,149.29
2542,832,Thermometer,Health,1,1772.89
2543,832,Oats,Food,1,1349.32
2544,833,Stapler,Office,1,1997.36
2545,833,Blender,Home & Kitchen,3,1338.2
2546,833,Dark Chocolate,Food,3,330.71
2547,833,Python Handbook,Books,4,587.73
2548,833,Python Handbook,Books,1,640.68
2549,834,SQL Mastery,Books,2,864.3
2550,834,Blender,Home & Kitchen,3,1981.33
2551,835,Wireless Earbuds,Electronics,2,1724.74
2552,835,Tennis Ball,Sports,4,1584.67
2553,836,Green Tea,Food,4,272.76
2554,836,Almonds,Food,3,1708.66
2555,837,Stapler,Office,3,1281.47
2556,837,Sunscreen,Beauty,2,1352.12
2557,837,Stapler,Office,3,1622.07
2558,838,Python Handbook,Books,4,992.62
2559,838,Sunscreen,Beauty,3,1022.81
2560,839,Smart Watch,Electronics,3,1613.26
2561,839,Yoga Mat,Sports,2,1132.28
2562,839,ML Guide,Books,4,1815.09
2563,839,Socks,Clothing,3,854.66
2564,840,Stuffed Animal,Toys,3,633.21
2565,840,ML Guide,Books,4,1899.56
2566,840,Sneakers,Clothing,1,899.47
2567,840,Board Game,Toys,4,972.69
2568,841,Lipstick,Beauty,1,650.61
2569,842,Oats,Food,2,840.37
2570,842,Data Science 101,Books,2,1240.62
2571,842,Towel Set,Home & Kitchen,2,1216.07
2572,842,Mouse Pad,Office,1,246.29
2573,843,Phone Case,Electronics,4,1010.66
2574,844,Coffee Mug,Home & Kitchen,1,968.86
2575,845,Towel Set,Home & Kitchen,3,1373.54
2576,846,Notebook,Office,1,372.18
2577,846,Resistance Band,Sports,1,125.94
2578,846,Notebook,Office,1,1248.01
2579,847,Blender,Home & Kitchen,4,259.7
2580,847,Desk Lamp,Office,1,1672.01
2581,848,Coffee Mug,Home & Kitchen,4,1232.03
2582,848,Water Bottle,Sports,1,1018.01
2583,848,Stats Book,Books,3,112.47
2584,849,Plant Pot,Home & Kitchen,4,1630.03
2585,849,Sunscreen,Beauty,3,622.62
2586,849,LEGO Set,Toys,2,1598.8
2587,850,Shampoo,Beauty,2,949.51
2588,850,Coffee Mug,Home & Kitchen,1,164.56
2589,850,Jeans,Clothing,1,1996.54
2590,851,Plant Pot,Home & Kitchen,1,600.83
2591,851,Hair Oil,Beauty,3,1179.58
2592,852,LEGO Set,Toys,1,1863.25
2593,852,Sanitizer,Health,3,1878.0
2594,852,SQL Mastery,Books,1,760.21
2595,852,Board Game,Toys,3,178.81
2596,853,Jump Rope,Sports,2,1634.41
2597,854,RC Car,Toys,3,926.74
2598,854,Hair Oil,Beauty,4,1333.89
2599,854,Sticky Notes,Office,2,64.51
2600,854,Towel Set,Home & Kitchen,4,231.77
2601,855,Coffee Mug,Home & Kitchen,2,518.05
2602,855,Mouse Pad,Office,3,1819.25
2603,855,Blender,Home & Kitchen,1,1553.18
2604,856,Sunscreen,Beauty,3,707.5
2605,856,Jacket,Clothing,2,461.57
2606,856,Hair Oil,Beauty,3,1085.19
2607,857,Stapler,Office,2,898.13
2608,857,Power Bank,Electronics,3,1100.64
2609,857,Protein Bar,Food,3,698.58
2610,857,Stuffed Animal,Toys,1,975.31
2611,857,LEGO Set,Toys,2,1850.02
2612,858,SQL Mastery,Books,3,635.55
2613,858,Phone Case,Electronics,3,819.88
2614,858,Smart Watch,Electronics,2,129.06
2615,858,Green Tea,Food,4,54.39
2616,858,Wireless Earbuds,Electronics,3,1093.75
2617,859,Puzzle,Toys,3,1549.36
2618,859,Power Bank,Electronics,2,1091.48
2619,859,Whey Protein,Health,1,1717.71
2620,859,Stuffed Animal,Toys,3,395.61
2621,859,Python Handbook,Books,4,205.37
2622,860,Protein Bar,Food,1,303.26
2623,860,Water Bottle,Sports,3,1360.03
2624,861,Blender,Home & Kitchen,2,1471.87
2625,861,Face Cream,Beauty,3,653.51
2626,861,Sanitizer,Health,1,198.64
2627,861,Coffee Mug,Home & Kitchen,1,1909.49
2628,862,Water Bottle,Sports,1,1541.56
2629,863,Scarf,Clothing,4,1046.02
2630,863,Dark Chocolate,Food,3,1581.72
2631,863,Face Cream,Beauty,3,393.98
2632,864,Whey Protein,Health,1,1826.29
2633,864,Notebook,Office,1,366.47
2634,865,Candle,Home & Kitchen,2,983.45
2635,865,Face Cream,Beauty,3,1714.34
2636,865,Puzzle,Toys,4,464.1
2637,866,Sticky Notes,Office,4,1558.25
2638,866,Socks,Clothing,2,1677.3
2639,867,Bandages,Health,4,678.32
2640,867,Shampoo,Beauty,1,120.94
2641,867,Python Handbook,Books,3,83.39
2642,867,Hair Oil,Beauty,3,860.29
2643,868,Perfume,Beauty,1,311.46
2644,869,Stapler,Office,1,1206.13
2645,870,Honey,Food,3,283.52
2646,870,Bluetooth Speaker,Electronics,3,529.77
2647,870,Bandages,Health,3,125.93
2648,870,T-Shirt,Clothing,3,1346.41
2649,871,Jump Rope,Sports,2,597.3
2650,871,Puzzle,Toys,3,196.47
2651,872,Jump Rope,Sports,1,100.99
2652,872,Resistance Band,Sports,2,1438.01
2653,872,Candle,Home & Kitchen,1,756.94
2654,873,Resistance Band,Sports,3,1782.4
2655,874,Pen Set,Office,1,501.46
2656,874,Resistance Band,Sports,1,1632.58
2657,875,Sticky Notes,Office,3,1817.32
2658,875,Yoga Mat,Sports,4,1516.99
2659,875,USB Cable,Electronics,4,231.29
2660,875,Lipstick,Beauty,1,316.94
2661,875,Scarf,Clothing,1,258.32
2662,876,Power Bank,Electronics,3,841.68
2663,876,Sneakers,Clothing,2,1202.17
2664,876,Omega-3,Health,1,701.42
2665,876,Plant Pot,Home & Kitchen,1,1280.14
2666,877,Green Tea,Food,2,380.27
2667,878,SQL Mastery,Books,1,1378.75
2668,878,Dumbbells,Sports,2,1010.67
2669,878,Python Handbook,Books,4,461.46
2670,878,Board Game,Toys,3,721.32
2671,878,Stuffed Animal,Toys,4,1825.96
2672,879,Water Bottle,Sports,1,1428.46
2673,879,Tennis Ball,Sports,4,52.83
2674,879,Jacket,Clothing,2,1506.23
2675,880,Pen Set,Office,1,1935.99
2676,880,ML Guide,Books,1,500.17
2677,881,Bluetooth Speaker,Electronics,1,1383.93
2678,881,Knife Set,Home & Kitchen,3,1920.83
2679,882,Bluetooth Speaker,Electronics,2,1448.61
2680,882,Power Bank,Electronics,1,715.65
2681,882,Green Tea,Food,2,1462.41
2682,882,Sneakers,Clothing,3,1955.64
2683,882,RC Car,Toys,3,914.65
2684,883,Knife Set,Home & Kitchen,4,738.7
2685,883,SQL Mastery,Books,4,1900.83
2686,884,USB Cable,Electronics,1,894.92
2687,884,Coffee Mug,Home & Kitchen,1,1509.23
2688,884,Whey Protein,Health,2,856.14
2689,884,Water Bottle,Sports,3,594.69
2690,885,Power Bank,Electronics,1,1193.64
2691,885,Lipstick,Beauty,2,926.22
2692,885,Jump Rope,Sports,4,575.8
2693,885,Green Tea,Food,4,1814.37
2694,886,Stats Book,Books,4,799.93
2695,887,Sanitizer,Health,2,264.16
2696,887,Sunscreen,Beauty,3,1395.32
2697,887,Tennis Ball,Sports,3,1505.49
2698,887,Wireless Earbuds,Electronics,1,520.39
2699,887,Resistance Band,Sports,2,1527.59
2700,888,Stapler,Office,2,1273.66
2701,888,Multivitamin,Health,2,1919.31
2702,888,Hair Oil,Beauty,4,1157.5
2703,888,Power Bank,Electronics,2,415.38
2704,888,Tennis Ball,Sports,4,539.78
2705,889,Pen Set,Office,4,1356.18
2706,889,Stapler,Office,3,237.38
2707,889,Honey,Food,2,1786.0
2708,890,USB Cable,Electronics,3,969.2
2709,890,AI Primer,Books,3,1011.64
2710,890,Stuffed Animal,Toys,1,1394.97
2711,891,Pen Set,Office,2,850.93
2712,892,SQL Mastery,Books,4,1093.21
2713,893,Socks,Clothing,4,1450.94
2714,894,ML Guide,Books,3,238.87
2715,894,Yoga Mat,Sports,4,284.54
2716,895,Mouse Pad,Office,2,232.29
2717,895,AI Primer,Books,1,232.34
2718,895,Dumbbells,Sports,2,136.13
2719,896,Omega-3,Health,1,1856.15
2720,896,Green Tea,Food,4,1780.56
2721,896,T-Shirt,Clothing,2,1853.38
2722,897,Power Bank,Electronics,3,1872.58
2723,897,Honey,Food,2,102.45
2724,897,Socks,Clothing,1,1351.23
2725,898,Knife Set,Home & Kitchen,2,1488.08
2726,898,Knife Set,Home & Kitchen,2,435.41
2727,899,Protein Bar,Food,4,489.97
2728,899,Coffee Mug,Home & Kitchen,1,1465.2
2729,899,Data Science 101,Books,3,1677.76
2730,900,Plant Pot,Home & Kitchen,1,1675.56
2731,900,Blender,Home & Kitchen,4,64.86
2732,900,Face Cream,Beauty,2,1384.66
2733,900,Puzzle,Toys,1,1540.61
2734,901,Jeans,Clothing,4,261.46
2735,901,Stats Book,Books,2,568.97
2736,902,Sanitizer,Health,3,1778.46
2737,902,Candle,Home & Kitchen,2,1909.56
2738,902,Board Game,Toys,4,594.39
2739,902,Dumbbells,Sports,2,1856.12
2740,902,Phone Case,Electronics,4,626.29
2741,903,Protein Bar,Food,1,1603.37
2742,903,Coffee Mug,Home & Kitchen,2,1487.16
2743,903,Multivitamin,Health,4,819.48
2744,903,Sticky Notes,Office,2,153.02
2745,903,Candle,Home & Kitchen,2,1607.94
2746,904,Smart Watch,Electronics,1,520.91
2747,904,Multivitamin,Health,3,1073.9
2748,905,Resistance Band,Sports,3,1120.37
2749,906,Power Bank,Electronics,4,1707.98
2750,906,ML Guide,Books,2,1412.61
2751,907,Omega-3,Health,4,189.3
2752,908,Socks,Clothing,3,948.75
2753,908,Resistance Band,Sports,1,114.56
2754,908,Wireless Earbuds,Electronics,1,1732.63
2755,908,Wireless Earbuds,Electronics,3,371.6
2756,908,Notebook,Office,1,1391.51
2757,909,Jacket,Clothing,3,161.63
2758,909,Notebook,Office,2,1977.39
2759,909,Perfume,Beauty,1,1599.64
2760,909,Sanitizer,Health,3,1517.43
2761,910,Coffee Mug,Home & Kitchen,2,1220.68
2762,910,Stapler,Office,4,610.01
2763,910,Multivitamin,Health,2,392.66
2764,911,Thermometer,Health,1,662.52
2765,911,Protein Bar,Food,4,961.26
2766,911,Smart Watch,Electronics,1,55.45
2767,912,SQL Mastery,Books,3,1291.5
2768,912,Sneakers,Clothing,3,1083.57
2769,912,LEGO Set,Toys,1,509.81
2770,913,Dumbbells,Sports,2,1981.8
2771,913,Hair Oil,Beauty,1,764.11
2772,914,Mouse Pad,Office,1,1127.46
2773,914,Bluetooth Speaker,Electronics,4,153.42
2774,915,SQL Mastery,Books,4,1255.28
2775,915,Smart Watch,Electronics,2,295.25
2776,916,Yoga Mat,Sports,1,1737.24
2777,917,Multivitamin,Health,1,560.14
2778,917,Tennis Ball,Sports,2,1117.58
2779,917,Oats,Food,2,1055.54
2780,918,AI Primer,Books,1,829.43
2781,918,ML Guide,Books,1,325.93
2782,918,Stuffed Animal,Toys,3,1465.68
2783,918,Thermometer,Health,3,844.9
2784,919,Phone Case,Electronics,4,1525.13
2785,919,Towel Set,Home & Kitchen,4,467.05
2786,920,Yoga Mat,Sports,4,1753.22
2787,920,Action Figure,Toys,4,355.51
2788,920,Lipstick,Beauty,1,413.85
2789,921,Lipstick,Beauty,2,622.97
2790,921,Bluetooth Speaker,Electronics,1,966.17
2791,922,Action Figure,Toys,3,1050.31
2792,922,Thermometer,Health,1,1555.47
2793,922,Sneakers,Clothing,2,1134.38
2794,923,Omega-3,Health,3,696.52
2795,923,Blender,Home & Kitchen,1,1363.67
2796,923,Face Cream,Beauty,3,1389.31
2797,923,USB Cable,Electronics,2,449.05
2798,923,ML Guide,Books,3,428.94
2799,924,Dumbbells,Sports,3,1772.79
2800,924,Jacket,Clothing,2,1623.07
2801,924,T-Shirt,Clothing,1,1437.05
2802,924,Honey,Food,4,1456.44
2803,924,Scarf,Clothing,1,1232.59
2804,925,AI Primer,Books,1,1280.2
2805,925,SQL Mastery,Books,2,312.68
2806,926,Python Handbook,Books,4,1716.89
2807,926,T-Shirt,Clothing,4,1528.88
2808,926,Perfume,Beauty,1,950.34
2809,927,Stuffed Animal,Toys,1,70.81
2810,927,Knife Set,Home & Kitchen,1,1994.66
2811,927,Smart Watch,Electronics,1,702.45
2812,927,Puzzle,Toys,2,1683.31
2813,927,Multivitamin,Health,2,1392.37
2814,928,Dark Chocolate,Food,4,564.58
2815,928,Dumbbells,Sports,1,1922.72
2816,928,Puzzle,Toys,2,813.93
2817,929,Shampoo,Beauty,1,198.69
2818,929,Notebook,Office,1,1748.14
2819,929,Desk Lamp,Office,1,1101.5
2820,929,ML Guide,Books,4,1083.28
2821,929,Face Cream,Beauty,2,1525.22
2822,930,ML Guide,Books,2,1886.12
2823,930,Stapler,Office,2,193.33
2824,930,Almonds,Food,3,708.5
2825,930,T-Shirt,Clothing,3,1870.87
2826,931,Candle,Home & Kitchen,4,1884.3
2827,931,USB Cable,Electronics,1,1567.14
2828,931,Shampoo,Beauty,4,1874.41
2829,932,RC Car,Toys,1,1062.71
2830,932,T-Shirt,Clothing,2,881.71
2831,932,Wireless Earbuds,Electronics,2,1755.92
2832,932,Smart Watch,Electronics,2,754.58
2833,933,Notebook,Office,1,803.25
2834,933,Protein Bar,Food,3,1883.6
2835,933,Python Handbook,Books,2,1546.81
2836,933,Resistance Band,Sports,3,151.5
2837,934,Thermometer,Health,2,900.67
2838,934,Jacket,Clothing,4,877.72
2839,934,Sanitizer,Health,2,1261.3
2840,934,Whey Protein,Health,3,1511.84
2841,935,Jeans,Clothing,3,1797.9
2842,936,Bandages,Health,2,718.09
2843,937,Dark Chocolate,Food,2,844.54
2844,937,ML Guide,Books,3,1248.29
2845,938,Wireless Earbuds,Electronics,3,930.49
2846,939,Notebook,Office,3,1986.72
2847,940,Sneakers,Clothing,3,1169.47
2848,940,Bluetooth Speaker,Electronics,4,1984.19
2849,940,Pen Set,Office,4,1524.63
2850,940,Stapler,Office,4,1544.93
2851,940,Mouse Pad,Office,3,1669.05
2852,941,Sticky Notes,Office,4,224.83
2853,941,Whey Protein,Health,2,1093.77
2854,941,Sunscreen,Beauty,4,1291.72
2855,941,Pen Set,Office,2,694.19
2856,941,Sneakers,Clothing,1,1555.98
2857,942,Stapler,Office,2,1908.91
2858,942,Python Handbook,Books,2,1686.41
2859,942,Data Science 101,Books,2,1563.72
2860,943,Stuffed Animal,Toys,1,845.25
2861,943,Smart Watch,Electronics,4,352.25
2862,943,Jacket,Clothing,4,1946.07
2863,943,Bluetooth Speaker,Electronics,4,389.13
2864,944,Dumbbells,Sports,2,1063.99
2865,944,Data Science 101,Books,3,1317.87
2866,945,Plant Pot,Home & Kitchen,1,1680.14
2867,945,Yoga Mat,Sports,3,1922.04
2868,945,Jeans,Clothing,4,715.61
2869,945,Omega-3,Health,4,1201.5
2870,945,Sunscreen,Beauty,2,896.58
2871,946,Scarf,Clothing,4,1167.18
2872,946,Perfume,Beauty,1,1850.75
2873,946,Python Handbook,Books,4,1627.05
2874,947,Knife Set,Home & Kitchen,3,1164.44
2875,948,Water Bottle,Sports,3,827.41
2876,949,AI Primer,Books,3,1707.04
2877,949,Tennis Ball,Sports,1,1716.54
2878,950,Green Tea,Food,1,62.7
2879,950,Bandages,Health,4,1819.31
2880,951,T-Shirt,Clothing,1,1675.74
2881,951,Stuffed Animal,Toys,2,196.36
2882,951,AI Primer,Books,3,1655.94
2883,951,Wireless Earbuds,Electronics,1,781.62
2884,952,Sticky Notes,Office,3,206.2
2885,953,Socks,Clothing,3,155.93
2886,953,Board Game,Toys,2,1750.09
2887,953,Dark Chocolate,Food,4,1272.61
2888,953,Bluetooth Speaker,Electronics,3,480.0
2889,953,Resistance Band,Sports,1,1796.65
2890,954,Honey,Food,3,811.94
2891,954,Bluetooth Speaker,Electronics,4,1776.6
2892,954,LEGO Set,Toys,2,1212.81
2893,954,Face Cream,Beauty,1,1504.43
2894,955,Oats,Food,1,1964.87
2895,955,Sticky Notes,Office,1,1549.77
2896,955,Yoga Mat,Sports,4,1876.32
2897,955,Whey Protein,Health,1,1942.08
2898,956,SQL Mastery,Books,2,223.91
2899,956,Towel Set,Home & Kitchen,3,1444.09
2900,957,Data Science 101,Books,4,261.99
2901,957,Multivitamin,Health,4,70.75
2902,958,T-Shirt,Clothing,2,50.91
2903,958,Jeans,Clothing,4,514.05
2904,959,Shampoo,Beauty,4,1016.71
2905,959,Desk Lamp,Office,4,286.47
2906,959,SQL Mastery,Books,1,1788.23
2907,959,Whey Protein,Health,3,565.97
2908,959,Bluetooth Speaker,Electronics,2,1735.89
2909,960,Phone Case,Electronics,4,623.33
2910,960,Wireless Earbuds,Electronics,4,587.01
2911,960,Phone Case,Electronics,4,449.54
2912,961,Jacket,Clothing,4,1091.65
2913,961,Blender,Home & Kitchen,4,1351.19
2914,961,Knife Set,Home & Kitchen,1,77.33
2915,962,Jacket,Clothing,2,249.56
2916,962,Data Science 101,Books,4,384.66
2917,963,Hair Oil,Beauty,4,1579.57
2918,963,Mouse Pad,Office,2,1527.86
2919,963,AI Primer,Books,2,1759.45
2920,963,Omega-3,Health,3,846.43
2921,963,Shampoo,Beauty,4,1921.55
2922,964,Dark Chocolate,Food,4,835.42
2923,965,Oats,Food,1,835.19
2924,966,SQL Mastery,Books,2,1727.2
2925,966,USB Cable,Electronics,1,783.43
2926,966,Coffee Mug,Home & Kitchen,2,401.88
2927,966,Lipstick,Beauty,2,218.07
2928,967,Face Cream,Beauty,3,1101.2
2929,967,Protein Bar,Food,3,839.62
2930,967,Plant Pot,Home & Kitchen,1,1069.53
2931,967,Coffee Mug,Home & Kitchen,2,688.42
2932,968,Honey,Food,1,1137.18
2933,968,Sanitizer,Health,3,508.68
2934,968,Stapler,Office,3,1577.53
2935,968,Phone Case,Electronics,2,1789.74
2936,969,Face Cream,Beauty,2,1341.51
2937,970,RC Car,Toys,3,1039.35
2938,970,Tennis Ball,Sports,2,631.37
2939,970,Desk Lamp,Office,1,1312.18
2940,970,Resistance Band,Sports,4,1270.83
2941,970,Bandages,Health,1,1405.8
2942,971,Sneakers,Clothing,2,508.8
2943,971,Bandages,Health,4,811.47
2944,971,AI Primer,Books,2,101.12
2945,971,Mouse Pad,Office,3,791.87
2946,972,Notebook,Office,4,1015.05
2947,973,Oats,Food,2,1721.2
2948,973,Mouse Pad,Office,4,1451.15
2949,973,Knife Set,Home & Kitchen,3,1056.43
2950,973,SQL Mastery,Books,1,1591.53
2951,973,Whey Protein,Health,1,827.26
2952,974,Data Science 101,Books,1,1406.23
2953,974,Bluetooth Speaker,Electronics,3,1523.36
2954,975,RC Car,Toys,3,1386.94
2955,975,Notebook,Office,1,1362.37
2956,975,Towel Set,Home & Kitchen,2,1567.84
2957,975,Lipstick,Beauty,3,539.85
2958,976,LEGO Set,Toys,4,432.41
2959,976,Sunscreen,Beauty,3,412.09
2960,976,Stats Book,Books,2,1382.87
2961,976,Desk Lamp,Office,4,1669.1
2962,976,ML Guide,Books,1,713.36
2963,977,Yoga Mat,Sports,3,413.87
2964,977,Hair Oil,Beauty,4,396.9
2965,978,Board Game,Toys,2,837.12
2966,978,Pen Set,Office,2,719.48
2967,978,Sticky Notes,Office,3,249.33
2968,979,Scarf,Clothing,4,770.0
2969,979,Bluetooth Speaker,Electronics,4,1061.92
2970,979,Stuffed Animal,Toys,3,80.48
2971,979,Perfume,Beauty,3,1658.48
2972,979,Python Handbook,Books,2,647.91
2973,980,Socks,Clothing,1,1856.32
2974,980,Jacket,Clothing,4,371.39
2975,980,AI Primer,Books,3,1184.86
2976,980,Yoga Mat,Sports,1,1685.2
2977,980,SQL Mastery,Books,3,222.0
2978,981,Protein Bar,Food,3,1663.82
2979,981,Python Handbook,Books,2,1471.42
2980,981,Sunscreen,Beauty,2,1644.2
2981,982,Multivitamin,Health,2,1607.67
2982,982,Almonds,Food,1,81.31
2983,982,Desk Lamp,Office,2,1409.4
2984,982,Sneakers,Clothing,1,118.62
2985,983,Blender,Home & Kitchen,4,1250.65
2986,983,Socks,Clothing,4,1144.9
2987,983,Sticky Notes,Office,2,1527.64
2988,984,Resistance Band,Sports,2,508.27
2989,985,Thermometer,Health,3,834.28
2990,985,Towel Set,Home & Kitchen,4,861.36
2991,985,Sunscreen,Beauty,4,1594.98
2992,985,Honey,Food,4,595.1
2993,985,Knife Set,Home & Kitchen,4,1426.9
2994,986,Hair Oil,Beauty,3,1105.63
2995,986,Hair Oil,Beauty,4,1930.84
2996,986,Hair Oil,Beauty,3,396.66
2997,986,Towel Set,Home & Kitchen,1,1936.89
2998,986,Action Figure,Toys,1,315.44
2999,987,Wireless Earbuds,Electronics,2,1613.16
3000,988,AI Primer,Books,2,191.86
3001,988,ML Guide,Books,1,1608.66
3002,988,Face Cream,Beauty,2,60.86
3003,989,Protein Bar,Food,2,1285.16
3004,989,Stuffed Animal,Toys,2,1379.89
3005,989,Resistance Band,Sports,3,1709.69
